"id,location,num_lanes,is_oneway"
"11298,CHAPLIN CRES AT DUNCANNON DR"
"11299,CHERRY ST AT COMMISSIONERS ST (PX 2143)"
"11300,MACHOCKIE RD AT O CONNOR DR"
"11301,MURRAY RD AT WILSON AVE"
"11303,DUNVEGAN RD AT RUSSELL HILL RD"
"11304,EASTWOOD RD AT GAINSBOROUGH RD"
"11306,LAWRENCE AVE AT ROSEWELL AVE"
"11307,BATHURST ST AT WELLINGTON ST"
"11308,HIGHWAY 27 AT ROYALCREST RD (PX 1903)"
"11310,# 1340 LESLIE ST AT LESLIE ST"
"11311,LOLA RD AT YONGE ST"
"11313,HOLBROOKE AVE AT THE QUEENSWAY (PX 2466)"
"11316,IMPERIAL ST AT ORIOLE PKWY"
"11319,DUNDAS ST AT HILTZ AVE"
"11320,ANDERSON AVE AT DUPLEX AVE"
"11321,ANDERSON AVE AT ORIOLE PKWY"
"11324,NIAGARA ST AT WELLINGTON ST W"
"11325,TECUMSETH ST AT WELLINGTON ST"
"11326,DOROTHY ST AT HILTZ AVE"
"11327,HILTZ AVE AT QUEEN ST"
"11329,DOROTHY ST AT GREENWOOD AVE"
"11332,DON VALLEY PKWY AT WYNFORD DR E"
"11333,KING ST E AT POWER ST"
"11334,KING ST E AT BRIGHT ST"
"11335,QUEEN ST AT POWER ST & TREFANN ST"
"11336,BRIGHT ST AT QUEEN ST E"
"11342,EAGLE POINT AT MCNICOLL AVE (PX 1815)"
"11345,NORTHLINE RD AT OCONNOR DR"
"11346,CUMMER AVE AT PINEWAY BLVD"
"11347,CHAPLIN CRES AT LASCELLES BLVD"
"11348,BEATON AVE AT GERRARD ST"
"11391,BAY ST AT HAGERMAN ST"
"11394,LAIRD DR AT PARKLEA DR"
"11396,BALSAM AVE AT HUBBARD BLVD"
"11413,KODIAK CRES AT SHEPPARD AVE & YUKON LANE (PX 1523)"
"11540,DUNDAS ST AT OLD DUNDAS ST"
"11557,MARTIN GROVE RD AT RONSON DR"
"11562,ALLANHURST DR AT ROYAL YORK RD (PX 2189)"
"11563,ELLESMERE RD AT PARKWAY PLAZA"
"11573,BLACK CREEK MALL AT ROGERS RD (PX 964)"
"11574,BESSBOROUGH DR AT MOORE AVE"
"11660,COLDSTREAM AVE  GLENGROVE AVE"
"11661,# 550 BAYVIEW AT 620M S OF POTTERY RD (PX 2194)"
"11664,BRIDLEWOOD BLVD AT SHEPPARD AVE"
"11665,BELFEILD RD AT IRON ST (PX 2146)"
"11666,COMMISSIONERS ST AT DON RDWY (PX 1841)"
"11667,LAKE SHORE BLVD AT FORTY SECOND ST"
"11668,CENTRE AVE AT WILLOWDALE AVE (PX 2393)"
"11670,CHURCHILL AVE AT SENLAC RD"
"11671,GREENWOOD AVE AT KERR RD"
"11673,HOPEDALE AVE AT O CONNOR DR"
"11674,QUEENS QUAY AT STADIUM RD"
"11676,COMMISSIONERS ST AT LESLIE ST (PX 1844)"
"11677,CARLAW AVE AT COMMISSIONERS ST (PX 1843)"
"11678,KEELE ST AT THE POND RD (PX 1906)"
"11680,LEASIDE PARK DR AT OVERLEA BLVD"
"11682,GLENVIEW AVE AT ROSEWELL AVE"
"11683,BROADVIEW AVE AT LANGLEY AVE"
"11685,GAMBLE AVE AT PAPE AVE"
"11686,ACACIA RD AT BELSIZE DR"
"11687,CLOUSTON AVE AT WESTON RD"
"11693,ST MARYS ST AT ST NICHOLAS ST"
"11694,BIG RED AVE AT BRIDLEY DR & MCCOWAN RD"
"11695,HEYWORTH CRES AT KINGSTON RD"
"11696,HEYWORTH CRES AT WOODBINE AVE"
"11697,CLUNY DR AT PRICEFIELD RD"
"11699,GREENLAND RD AT LAWRENCE AVE"
"11700,THE WESTWAY AT WINCOTT DR (PX 2007)"
"11701,GEORGE ST AT RICHMOND ST (PX 1961)"
"11703,KINGSTON RD AT LARK ST"
"11704,CLAUDIUS GT AT ELLESMERE RD"
"11707,CONSILIUM PL AT GRANGEWAY AVE & PROGRESS AVE (PX 1352)"
"11715,CYNTHIA RD AT FRIMETTE CRES"
"11716,CONSTANCE ST AT SUNNYSIDE AVE"
"11717,BERESFORD RD AT DEFOREST RD"
"11718,DE GRASSI ST AT FIRST AVE"
"11719,GLENDONWYNNE RD AT NORMA CRES"
"11720,CLENDENAN AVE AT IDYLLWOOD CRES"
"11721,INDIAN RD AT WANDA RD"
"11723,BEECHWOOD AVE AT OUTLOOK AVE"
"11724,GLENROY AVE AT ROYAL YORK RD (PX 2152)"
"11725,CHRYESSA AVE AT OUTLOOK AVE"
"11726,FINCH AVE E AT SCOTTFIELD DR & TIFFIELD RD (PX 2115)"
"11727,DUPLEX AVE AT GLENVIEW AVE"
"11729,MIDLAND AVE AT RURAL AVE"
"11730,PARKWOODS VILLAGE DR AT YORK MILLS DR"
"11731,GREENWOOD AVE AT MILVERTON BLVD"
"11733,BLOOR ST AT ST PAULS SQUARE"
"11734,DONLANDS AVE AT FLOYD AVE"
"11735,HIGHBOURNE RD AT KILBARRY RD"
"11736,HIGHBOURNE RD AT OXTON AVE"
"11741,BAYVIEW AVE AT COUNTRY LANE"
"11742,KING ST AT TRINITY ST"
"11746,O CONNOR DR AT TREADWAY BLVD"
"11747,KNIGHT ST AT SAMMON AVE & WOODINGTON AVE"
"11748,KNIGHT ST AT MORTIMER AVE"
"11749,FRATER AVE AT WOODBINE AVE"
"11751,BROOKSIDE DR AT CORLEY AVE"
"11752,CANYON AVE AT SHEPPARD AVE"
"11754,DOWLING AVE AT KING ST (PX 2327)"
"11755,HEATHER RD AT MCRAE DR"
"11756,CRUIKSHANK AVE AT GOUGH AVE"
"11757,MCCOWAN RD AT MELDAZY DR  - SOUTH LEG"
"11758,DUPONT ST AT HAMMOND PLACE (PX 1721)"
"11759,PEARSON AVE AT SUNNYSIDE AVE"
"11760,BELLAMY RD N AT BENLEIGH DR (PX 2058)"
"11762,ALBION RD AT CALSTOCK DR (PX 1921)"
"11763,ANGLESEY BLVD AT THE KINGSWAY"
"11764,SCENIC MILLWAY AT YORK MILLS RD"
"11771,BIRCHMOUNT RD AT MODERN RD (PX 2100)"
"11797,FARNHAM AVE \ JACKES AVE & YONGE ST"
"11800,EMMETT AVE AT VERONA AVE"
"11815,ARTILLERY ST AT MIDLAND AVE"
"11816,GUESTVILLE AVE AT LAMBTON AVE"
"11818,CLIFF ST AT LAMBTON AVE"
"11821,BIRCHMOUNT RD AT CASS AVE"
"11826,KINGSLAKE RD AT VAN HORNE AVE"
"11843,DONLANDS AVE AT GAMBLE AVE"
"11844,DUPONT ST AT PALMERSTON AVE"
"11846,JACKMAN AVE AT NEALON AVE"
"11847,ARUNDEL AVE AT NEALON AVE"
"11862,MORSE ST AT QUEEN ST E"
"11867,MCRAE DR AT RUMSEY RD"
"11870,AIRDRIE RD AT MCRAE DR"
"11871,BRENTCLIFFE RD AT DONLEA DR"
"11874,DAWES RD AT GOODWOOD PARK CRT \ GOODWOOD PK CR"
"11875,DAWES RD AT MIDBURN AVE"
"11876,BETH ST AT DAWES RD"
"11877,AIRDRIE RD AT BAYVIEW AVE"
"11879,BRONOCO AVE AT ROGERS RD"
"11880,BALLIOL ST AT BAYVIEW AVE"
"11881,KENRAE RD AT LAIRD DR"
"11882,BEECHWOOD AVE AT LAMBTON AVE"
"11884,LAIRD DR AT MARKHAM AVE"
"11885,BAYVIEW AVE AT GLENVALE BLVD"
"11887,LAIRD DR AT LEA AVE"
"11895,OLD STOCK YARDS RD AT WEST TORONTO ST"
"11897,BALSAM AVE AT WILLOW AVE"
"11898,LYALL AVE AT WAYLAND AVE"
"11901,HAVENDALE RD AT MIDLAND AVE (PX 2032)"
"11903,EATON AVE AT SELKIRK ST"
"11904,MCRAE DR AT SUTHERLAND DR"
"11905,PAPE AVE AT TORRENS AVE"
"11908,DONLEA DR AT LAIRD"
"11909,DONLEA DR AT HANNA RD"
"11911,ALDWYCH AVE AT EATON AVE"
"11912,RUSHTON RD AT WELLWOOD AVE"
"11913,MCRAE DR AT RANDOLPH RD"
"11916,DONLEA DR AT SUTHERLAND DR"
"11921,CHADWICK AVE AT GARDINER RD"
"11922,BINSWOOD AVE AT O CONNOR DR"
"11923,BINSWOOD AVE AT PLAINS RD"
"11928,BESSBOROUGH DR AT DONLEA DR & EGLINTON AVE"
"11929,DALHOUSIE ST AT DUNDAS ST"
"11930,DUNDAS ST AT  MUTUAL ST"
"11931,BALSAM AVE AT PINE AVE"
"11932,BALSAM AVE AT BEECH AVE"
"11934,AVENUE RD AT HILLHOLM RD"
"11938,EILEEN AVE AT MILDRED AVE"
"11939,EILEEN AVE AT ELVIN AVE"
"11940,BANFF RD AT SOUDAN AVE"
"11952,AVENUE RD AT KILBARRY RD"
"11953,AVENUE RD AT KILLARNEY RD"
"11958,EMPIRE AVE AT QUEEN ST E"
"11959,EGLINTON AVE E AT EGLINTON SERVICE RD"
"11963,GLENWOOD CRES AT REXLEIGH DR"
"11966,INDIAN RD AT MARMADUKE ST"
"11967,DANFORTH RD AT MEDFORD AVENUE"
"11968,OLD LESLIE ST AT SHEPPARD AVE OVERPASS SOUTH"
"11972,CHILCOT AVE AT ISLINGTON AVE"
"11974,OLD LESLIE ST AT SHEPPARD AVE OVERPASS NORTH"
"11976,FROST ST AT KIPLING AVE"
"11981,ELLSWORTH AVE AT WYCHWOOD AVE"
"11983,CHELSEA AVE AT INDIAN RD"
"11984,GLENDALE AVE AT WRIGHT AVE"
"11985,INGLEWOOD DR AT WELLAND AVE"
"11987,GLEBEMOUNT AVE AT VIRGINIA AVE"
"11988,GERTRUDE PL AT MURIEL AVE"
"11989,HANNA RD AT LEACREST RD"
"11990,HOWARD STREET AT PARLIAMENT ST"
"11992,ELM AVE AT SHERBOURNE ST N"
"11993,LA PEER BLVD AT MCNICOLL AVE"
"11995,MCKEE AVE AT WILLOWDALE AVE"
"11997,ALDWYCH AVE AT PAPE AVENUE"
"12001,GLENWOOD CRES AT GLENORD AVE & ST COLUMBA PL"
"12003,REGENT ST AT ROGERS RD"
"12004,MILLWOOD RD AT RUMSEY RD"
"12005,FOXWELL STS AT DUERIN ST"
"12008,BUTTERICK RD AT EVANS AVE"
"12009,LESLIE ST AT OVERLAND DR"
"12014,# 1800 O' CONNOR DR AT # 1801 / # 1815"
"12019,# 1450-1500 O'CONNOR DR AT CO-OP GAS/TIM HORTONS"
"12021,EMPRESS AVE AT KENNETH AVE"
"12027,COLERIDGE AVE AT LUMSDEN AVE"
"12028,CEDARVALE AVE AT LUMSDEN AVE"
"12037,HUNTLEY ST AT LINDEN AVE"
"12039,DUFFERIN ST AT GIBSON ST (PX 2151)"
"12043,CRAVEN RD AT DUNDAS ST"
"12044,PLATINUM DR AT TEDDER ST & TRETHEWEY DR"
"12046,CARTWRIGHT AVE AT DUFFERIN ST"
"12047,DUPONT ST AT HOWLAND AVE (PX 2086)"
"12048,CARLAW AVE AT MORTIMER AVE"
"12049,FALAISE RD AT KINGSTON RD"
"12051,LORNE AVE AT PARK LAWN RD"
"12052,DUNDAS ST AT WEST AVE"
"12053,DALESFORD RD AT ROYAL YORK RD & SINCLAIR ST"
"12057,BRIMLEY RD AT MANDARIN RD & MINERVA AVE"
"12060,DUNCAN MILL RD AT LESMILL RD (PX 2465)"
"12063,LAWRENCE AVE AT 55M W OF MARCOS BLVD (PX 995)"
"12067,ROLPH RD AT SOUTHVALE DR"
"12068,HANNA RD AT SOUTHVALE DR"
"12069,KING ST E AT SACKVILLE ST"
"12070,QUEEN ST E AT SACKVILLE ST"
"12071,EASTERN AVE AT SACKVILLE ST"
"12074,HUMBERLINE DR AT HUMBERWOOD BLVD"
"12078,EGLINTON AVE AT MCROBERTS AVE AND SNIDER AVE"
"12085,DAN LECKIE WAY AT QUEENS QUAY (PX 2417)"
"12086,MIDDLEFIELD RD AT RICHMOND PARK BLVD"
"12087,BIRCHMOUNT RD AT HOLLIS AVE"
"12088,ADELAIDE ST AT PORTUGAL SQ"
"12089,DANFORTH RD AT NORTH EDGELY AVE"
"12090,CHURCHILL AVE AT OSSINGTON AVE (PX 1937)"
"12093,NESS DR AT YORK MILLS RD"
"12095,CEDARVALE AVE AT VIRGINIA AVE"
"12096,CEDARVALE AVE AT BARKER AVE"
"12100,CEDARVALE AVE AT HOLBORNE AVE"
"12104,CHISWICK ST AT MILLENIUM DR & TRETHEWEY DR"
"12105,ELLERBECK ST AT ERINDALE AVE & HURNDALE AVE"
"12107,HEDGES BLVD AT MARTIN GROVE RD"
"12109,NORLONG BLVD AT PLAINS RD"
"12110,PLAINS RD AT ROBLIN AVE"
"12111,GLEBEMOUNT AVE AT PLAINS RD"
"12112,PLAINS RD AT WOODMOUNT AVE"
"12113,KING ST AT ST LAWRENCE ST"
"12115,ASQUITH AVE AT CHURCH ST"
"12116,CHURCH ST AT COLLIER ST & REYNOLDS PL"
"12118,EASTERN AVE AT 175M E OF COWELL & THEATRE ACESS (PX 1828)"
"12119,COLLIER ST AT PARK RD"
"12122,LORRAINE AVE AT MIDLAND AVE"
"12123,BROWNLOW AVE AT EGLINTON AVE"
"12125,BRAESIDE RD AT KAPPELE AVE"
"12127,ELLERBECK ST AT PLAYER CR & PRETORIA AVE"
"12128,BILLY BISHOP WAY AT DUFFERIN ST (PX 1875)"
"12129,WILSON AVE AT 300M E OF DUFFERIN ST (PX 1874)"
"12131,LING RD AT MORNINGSIDE AVE (PX 2171)"
"12134,ADELAIDE ST AT PRINCESS ST"
"12138,DUNVEGAN RD AT KILBARRY RD & OLD FOREST HILL RD"
"12140,BIRCHMOUNT RD AT ROLARK DR"
"12157,HOSKIN AVE AT TOWER RD (PX 839)"
"12159,COUNTRY CLUB DRIVE AT ROYAL YORK RD"
"12160,ANGLESEY BLVD AT ROYAL YORK RD"
"12161,# 3151 BRIDLETOWN CIR AT BRIDLETOWN CIR"
"12162,GALAXY BLVD AT INTERNATIONAL BLVD"
"12163,DAWES RD AT PHARMACY AVE"
"12164,EASTERN AVE AT ST LAWRENCE ST"
"12166,EASTERN AVE AT EASTERN AVE DIVERSION"
"12167,FARMCREST DR AT MEADOWACRES DR"
"12168,EASTERN AVE AT LARCHMOUNT AVE (PX 1857)"
"12170,DUFFERIN ST AT HUNTER AVE"
"12171,EGLINTON AVE AT PRUDHAM GT (PX 1872)"
"12172,NEWCASTLE ST AT ROYAL YORK RD (PX 1818)"
"12173,BLOOR ST W AT JACKSON AVE"
"12176,BEACONSFIELD AVE AT CROSS ST"
"12178,LONSMOUNT DR AT LONSDALE RD"
"12179,PARKSIDE DR AT SPRING RD (PX 1806)"
"12182,GLADSTONE AVE AT PEEL AVE"
"12184,HEATH ST AT WALMER RD"
"12185,COMMISSIONERS ST AT SAULTER ST"
"12189,DAVENPORT RD AT MACPHERSON AVE & MACPHERSON AVE"
"12197,LESLIE ST AT 50M S OF MOSLEY ST & LOBLAWS/TIM HORTONS (PX 1931)"
"12200,BRIMLEY RD AT 250M S OF SHEPPARD (PX 1749)"
"12203,LOCKWOOD RD AT QUEEN ST"
"12208,QUEEN ST W & SORAUREN AVE (PX 1745)"
"12211,BEECROFT RD AT POYNTZ AVE (PX 1821)"
"12212,DUNDAS ST AT KINGSWAY MILLS PLAZA (PX 1852)"
"12216,ORMSBY CRES AT SPADINA RD"
"12217,BERWICK AVE AT DUPLEX AVE"
"12220,LUMLEY AVE AT MOORE AVE"
"12221,STRATHEARN RD AT WESTOVER HILL RD"
"12222,AVA RD AT WESTOVER HILL RD"
"12223,KINGSTON RD AT 375M W OF BRIMLEY RESTHAVEN/ST AUGUSTINE (PX 1824)"
"12224,FINCH AVE AT 200M E OF BIRCHMOUNT RD (PX 1734)"
"12225,DUNDAS ST W AT 47M N OF CHELSEA & SHOPPERS DRUG MART (PX 1864)"
"12226,F G GARDINER EXPY W/B OFF RAMP AT KIPLING AVE (PX 1890)"
"12229,W R ALLEN RD AT HIGHWAY 401 OFF RAMP / YORKDALE RD (PX 1451)"
"12230,ALNESS ST AT FLINT RD (PX 1876)"
"12232,ROYAL YORK RD AT USHER AVE / VALIANT RD"
"12234,QUEENS PLATE DR AT TRIPLE CROWN AVE"
"12235,BLOOR ST W AT POLICE STATION"
"12236,NORLONG BLVD AT O CONNOR DR"
"12237,O CONNOR DR AT WOODMOUNT AVE"
"12238,DAVENPORT RD AT MACPHERSON AVE & POPLAR PLAINS RD"
"12239,O CONNOR DR AT ROBLIN AVE"
"12243,# 433 EASTERN AVE AT WORKS YARD"
"12252,DUNKIRK RD AT WOODMOUNT AVE"
"12253,GOODERHAM DR AT LAWRENCE  AVE E"
"12257,WARDEN AVE AT 75M N OF MACK AVE (PX 1839)"
"12259,DOLPHIN DR AT PHARMACY AVE (PX 1870)"
"12261,GRENADIER RD AT SUNNYSIDE AVE"
"12262,COSBURN AVE AT WOODMOUNT AVE"
"12268,GRAND MARSHALL DR AT MILNER AVE (PX 1899)"
"12270,CURLEW DR AT RIALTO DR"
"12273,DONLANDS AVE AT WESTWOOD AVE"
"12277,BATHURST ST AT CHARLESWOOD DR"
"12281,GARDENS CRES AT SELWYN AVE"
"12283,HALIBURTON AVE & LLOYD MANOR RD & RATHBURN RD"
"12288,BOSTON AVE AT GERRARD ST"
"12289,O CONNOR DR AT WARLAND AVE"
"12290,LINSMORE CRES AT O CONNOR DR"
"12297,CASSELS AVE AT WOODBINE AVE"
"12305,ST CLAIR AVE W AT SYMES RD"
"12306,MONDOVI GT AT ST CLAIR AVE W (PX 2028)"
"12374,RAYMORE DR AT SCARLETT RD"
"12382,MIDLAND AVE AT SALOME DR & WEYBRIGHT CRT"
"12383,EMBLEM CRT AT MIDLAND AVE (PX 2297)"
"12405,JANE ST AT ST MARKS RD"
"12406,ROSEDALE VALLEY RD AT DRWY E OF PARK RD"
"12407,ST MARKS RD AT WATSON AVE"
"12409,BROOKSIDE AVE AT ST MARKS RD"
"12411,BRAMBLEBROOK AVE AT MCNICOLL AVE (PX 2230)"
"12429,TIAGO AVE AT WESTVIEW BLVD"
"12430,GLENVALE BLVD AT HANNA RD"
"12441,LONSDALE RD AT ORIOLE RD"
"12451,BAYVIEW AVE AT CRAIG CRES"
"12568,GEORGE ST AT QUEEN ST"
"12572,GEORGE ST AT KING ST E (PX 1965)"
"12573,FREDERICK ST AT KING ST E"
"12575,KING ST AT PRINCESS ST"
"12801,LONSMOUNT DR AT TICHESTER RD"
"12802,MURDOCK AVE AT WEST LYNNE AVE"
"12897,GILMOUR AVE AT WOODSIDE AVE"
"12898,GLENDONWYNNE RD AT QUEBEC AVE"
"12899,MARTIN GROVE RD AT MILKWOOD AVE (PX 1959)"
"12902,# 71 REXDALE BLVD AT REXDALE BLVD"
"13035,DALECREST DR AT SELWYN AVE"
"13052,CORINTHIAN BLVD N AT PHARMACY AVE & PINEMEADOW BLVD (PX 1465)"
"13059,ATLAS AVE AT 65M S OF EGLINTON AVE"
"13189,OLD LESLIE ST AT SHEPPARD AVE E"
"13194,BLUE RIDGE RD AT SHEPPARD AVE (PX 1956)"
"13232,BAYVIEW MEWS LANE AT HAWKSBURY DR"
"13363,CARLAW AVE AT LANGLEY AVE"
"13448,NORTHCLIFFE BLVD AT ROSECLIFFE AVE"
"13464,HAVELOCK ST AT HEPBOURNE ST"
"13477,DORVAL RD AT EDNA AVE"
"13556,ROGERS RD AT WESTMOUNT AVE"
"13557,ROSECLIFFE AVE AT WESTMOUNT AVE"
"13559,NORTHCLIFFE BLVD AT ROGERS RD"
"13562,CLOVERLAWN AVE AT NORTHCLIFFE BLVD"
"13565,CLOVERLAWN AVE AT WESTMOUNT AVE"
"13566,ST CLAIR AVE AT WESTMOUNT AVE"
"13804,FLERIMAC RD AT LAWRENCE AVE & MORNING DEW RD"
"13811,BOOTH AVE AT LAKE SHORE BLVD"
"13868,ROWENA DR AT VICTORIA PARK AVE (PX 2059)"
"13871,CONLINS RD & SHEPPARD AVE (PX 2074)"
"13900,FERRIS RD AT NOTLEY NTCS"
"13901,FERRIS RD AT NOTLEY S TCS"
"13904,KING ST AT SPENCER AVE (PX 1984)"
"13986,LESLIE ST AT 30M N OF RAVEL RD (PX 1233)"
"14158,DIXON AVE AT WOODBINE AVE"
"14159,BOARDWALK DR AT QUEEN ST & RAINSFORD RD"
"14164,BROOKMOUNT RD AT JOSEPH DUGGAN RD & QUEEN ST"
"14277,CRAWFORD ST AT DUNDAS ST"
"14279,BUCKLAND RD AT SHEPPARD AVE"
"14415,DUPONT ST AT GALLERIA MALL ENTRANCE"
"14443,REGAL RD AT SPRINGMOUNT AVE"
"14507,STRATHALLAN BLVD AT PROUDFOOT AVE"
"14541,FOXLEY ST AT GROVE AVE"
"14542,FRONT ST AT LOWER SIMCOE ST & SIMCOE ST (PX 263)"
"14543,MURRAY GLEN DR AT WARDEN AVE"
"14544,HOMEWOOD AVE AT MAITLAND PL"
"14545,DOVERCOURT RD AT SUDBURY ST"
"14661,MOUNT PLEASANT RD AT ROEHAMPTON AVE (PX 1972)"
"14746,LAWRENCE AVE AT CEDARBRAE MALL E TCS & 245M W MARKHAM  (PX 1696)"
"14859,INDIAN RD AT WESTMINSTER AVE"
"14863,PLAINS RD AT REDNOR RD"
"14866,ABBOTT AVE AT INDIAN RD CRES"
"14867,HOWARD PARK AVE AT INDIAN GRV"
"14868,SHIRLEY ST AT ST CLARENS AVE"
"14869,GIBSON AVE AT RICHWOOD ST & WRIGHT AVE"
"14877,NEILSON RD AT NEILSON PARK DRIVE"
"14878,PALMDALE DR AT SHEPPARD AVE E"
"14883,BIRCHMOUNT RD AT GLENDOWER CRCT & TIMBERBANK BLVD (PX 1165)"
"14937,HUMBER COLLEGE BLVD AT WESTMORE DR (PX 2204)"
"14944,CHAMPAGNE DR AT CHESSWOOD DR"
"14945,SWANWICK AVE AT VICTORIA PARK AVE"
"14946,BINGHAM AVE AT SWANWICK AVE"
"14947,DUPONT ST AT KENDAL AVE"
"14966,PALMERSTON AVE AT QUEEN ST W & TECUMSEH ST (PX 1969)"
"14967,LOBB AVE AT SHAW ST (PX 1970)"
"14976,LUMSDEN AVE AT OAK PARK AVE"
"14977,GLEDHILL AVE AT LUMSDEN AVE (PX 2242)"
"14978,MORTIMER AVE AT WOODMOUNT AVE (PX 2179)"
"14979,BROADVIEW AVE AT BROWNING AVE"
"14980,DANFORTH AVE AT ELLERBECK ST"
"14982,DANFORTH AVE AT JACKMAN AVE"
"15007,COLVILLE RD AT SHEFFIELD ST"
"15148,INDIAN RD AT KENNETH AVE"
"15390,BAY ST AT CRITCHLEY LANE & MAYFAIR MEWS"
"15414,CRAWFORD ST AT SHANK ST"
"15523,LEEDS ST AT SHAW ST"
"15524,IRENE AVE AT SHAW ST"
"15787,FINCH AVE AT NO FRILLS DRWY & 390 M W OF KIPLING AVE (PX 1856)"
"15856,HAMBLY AVE AT WILLIAMSON RD"
"15857,FRATER AVE AT WOODMOUNT AVE"
"15858,BARRON RD AT TIAGO AVE"
"15993,CHILTON RD AT O CONNOR DR"
"15994,BRANT ST AT RICHMOND ST (PX 2023)"
"16007,LAKE SHORE BLVD AT NORTHERN DANCER BLVD (PX 1811)"
"16008,LARK ST AT QUEEN ST & WINNERS CIRCLE"
"16018,O CONNOR DR AT RIVERCOURT BLVD (PX 2027)"
"16021,CALEDONIA RD AT CORBY AVE"
"16148,NORTHERN DANCER BLVD AT QUEEN ST E"
"16163,RONAN AVE AT SNOWDON AVE"
"16164,AVONDALE AVE AT BALES AVE"
"16255,DINNICK CRES AT POTE AVE"
"16256,CARLTON ST AT ONTARIO ST (PX 1992)"
"16257,JANE ST AT 360M N OF SHOREHAM DR (PX 1727)"
"16259,CARUS AVE AT OSSINGTON AVE"
"16267,MARTIN GROVE RD AT HIGHWAY 401 W/B OFF N OF REXDALE (PX 788)"
"16272,DUFFERIN ST AT EVERSFIELD RD"
"16274,BLOOR ST W AT RIVERSIDE DR (EAST INT)"
"16283,ERSKINE AVE AT ROSELAWN AVE & YONGE ST"
"16286,HORSHAM AVE AT YONGE ST"
"16288,BARDS WALKWAY AT SHEPPARD AVE E"
"16290,CURRAN DR AT GLEN ALBERT DR"
"16291,HAMPTON AVE AT SPARKHALL AVE"
"16294,GILMOUR AVE AT VERNON ST"
"16315,DEXTER BLVD AT LESLIE ST"
"16316,DON AVON AVE AT DONLEA AVE"
"16317,GLENDALE AVE AT MERRICK ST"
"16318,BOON AVE AT ROGERS RD"
"16321,CHAMBERLAIN AVE AT SCHELL AVE"
"16337,BARRINGTON AVE AT SECORD AVE"
"16342,ROEHAMPTON AVE AT LANEWAY WEST OF BAYVIEW AVE"
"16343,GLAZEBROOK AVE AT LANEWAY WEST OF BAYVIEW AVE"
"16350,HEPBOURNE ST AT RUSHOLME RD"
"16351,DEWSON ST AT RUSHOLME RD"
"16352,BYWOOD DR AT KIPLING AVE"
"16355,BABY POINT RD AT HUMBERCREST RD"
"16356,DUFFEREIN ST AT LINDSEY AVE"
"16357,BATHURST ST AT FORT YORK BLVD (PX 1919)"
"16358,FLEET ST AT FORT YORK BLVD (PX 1918)"
"16359,FORT YORK BLVD AT LAKE SHORE BLVD (PX 1917)"
"16360,COLLEGE ST AT GLADSTONE AVE"
"16364,BLOOR ST AT RUSHOLME RD"
"16365,KIPLING AVE AT REDWATER DR (PX 2205)"
"16375,CLENDENAN AVE AT ROWLAND ST"
"16485,OVERLAND DR AT THE DONWAY W (PX 2193)"
"16487,CULFORD RD AT MAPLE LEAF DR"
"16654,BARTLETT AVE AT BLOOR ST"
"16655,BARTLETT AVE AT HALLAM ST"
"16670,GLADSTONE AVE AT HALLAM ST"
"16674,HALLAM AVE AT SALEM AVE"
"16675,HALLAM ST AT WESTMORELAND AVE"
"16676,BLOOR ST AT WESTMORELAND AVE"
"16678,DUNDAS ST W AT GOOCH AVE"
"16679,FINCH AVE W AT HALSIA DR & WOODBINE DOWNS BLVD (PX 1848)"
"16751,CHURCH ST AT MAITLAND ST (PX 2016)"
"16758,GLENGROVE AT MARLEE AVE"
"20167,HUMBERVIEW RD AT RIVERCREST RD"
"20168,BARKER AVE AT FIARSIDE AVE"
"20249,ISLINGTON AVE AT WARDLAW CRES"
"20266,BRUCE PARK AVE AT ROEHAMPTON AVE"
"20279,GOODWILL AVE AT WILSON HEIGHTS BLVD"
"20280,NUGGET AVE AT SHORTING RD"
"20282,DUNDAS ST E AT HIAWATHA RD & KENT RD"
"20285,GOULD ST AT VICTORIA ST"
"20286,ADELAIDE ST AT SHAW ST"
"20295,DUNDAS ST E AT WARDELL ST"
"20296,BARKWIN DR AT ISLINGTON AVE"
"20297,BILLINGS AVE AT DUNDAS ST E"
"20298,DUNDAS ST E AT RHODES AVE"
"20299,CURZON ST AT DUNDAS ST E"
"20300,ASHDALE AVE AT DUNDAS ST E"
"20301,BERTMOUNT AVE AT DUNDAS ST E"
"20302,NORTH QUEEN ST AT NOVA RD (PX 1927)"
"20304,DUNDAS ST E AT HASTINGS AVE"
"20350,SHERWAY GARDENS RD AT F G GARDINER EXPY W/B OFF RAMP (PX 1871)"
"20372,DOURO ST AT SHAW ST"
"20415,DUPONT ST AT WESTMORELAND AVE"
"20427,DUPONT ST AT GLADSTONE AVE"
"20429,DUPONT ST AT SALEM AVE"
"20431,BLOEM AVE AT DUFFERIN ST"
"20442,SCOLLARD ST AT YONGE ST"
"20470,GREER RD AT LAWRENCE AVE"
"20473,BURNHAMTHORPE RD AT OLD BURNHAMTHORPE RD (PX 1887)"
"20493,IRENE AVE AT ROBLOCKE AVE"
"20494,KINGSTON RD AT HIGHWAY 401 W/B OFF RAMP (PX 1387)"
"20495,THE EAST MALL AT 70M N OF CANTLE PATH & LOBLAWS ENT (PX 1840)"
"20496,THE QUEENSWAY AT 60M W OF ALGIE AVE & IKEA ENT (PX 1892)"
