location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
6117,KENNETH AVE AT LEONA DR & SHEPPARD AVE (PX 1631),-79.4048,43.76289,2,13448501,1631,29907,########
6118,ATRIUM LANE AT DURNFORD RD & SHEPPARD AVE (PX 1635),-79.1506,43.80091,2,13443118,1635,30745,4/3/2014
6119,LAURA RD AT SHEPPARD AVE (PX 2289),-79.5201,43.73781,2,13452551,2289,28357,2/7/2012
6120,SHEPPARD AVE AT WILSON HEIGHTS BLVD (PX 631),-79.4568,43.75166,2,13450231,631,40473,########
6121,GREENWOOD AVE AT MEMORIAL PARK AVE,-79.3362,43.69042,2,13459742,,35047,########
6122,FINCH AVE AT WILFRED AVE,-79.4019,43.78276,2,13445721,,37803,########
6123,CARNEY RD AT EDITHVALE DR & FINCH AVE (PX 2150),-79.4271,43.77721,2,13446496,2150,34875,########
6125,ELEVENTH LINE AT STEELES AVE,-79.1776,43.85376,2,14228286,,4267,########
6126,HIGHWAY 400 E TCS & NORFINCH DR AT STEELES AVE W (PX 1155),-79.5318,43.77331,2,13447223,1155,39955,########
6127,CACTUS AVE AT STEELES AVE (PX 1467),-79.4366,43.79441,2,13444337,1467,30165,########
6128,STEELES AVE AT STEINWAY BLVD,-79.6198,43.75418,2,13450164,,38199,1/8/2019
6130,GOWER ST AT VICTORIA PARK AVE,-79.2935,43.70302,2,13457437,,3324,########
6131,PHARMACY AVE AT 175M SOUTH OF EGLINTON AVE E (PX 1617),-79.2969,43.72404,1,111724,1617,31501,########
6132,BAMBURGH S CIR AT WARDEN AVE (PX 722),-79.3234,43.81164,2,13442440,722,28277,########
6133,ADELAIDE ST AT SHERBOURNE ST (PX 255),-79.3686,43.65215,2,13466341,255,38713,########
6134,RICHMOND ST AT VICTORIA ST (PX 27),-79.3778,43.65196,2,13466399,27,36417,########
6135,COURAGE AVE AT JANE ST,-79.5146,43.74488,2,13451426,,35117,2/6/2017
6136,FIRGROVE S CRES AT JANE ST & YORKWOODS GT (PX 933),-79.5161,43.75074,2,13450486,933,31717,########
6137,CORVETTE AVE AT KENNEDY RD (PX 1122),-79.265,43.72526,2,13453966,1122,25339,2/4/2010
6138,BROADOAKS DR AT KEELE ST (PX 928),-79.4895,43.75745,2,13449416,928,33129,########
6139,DAVENPORT RD AT DOVERCOURT RD,-79.4347,43.67429,2,13462886,2497,36269,########
6140,ANNETTE ST AT RUNNYMEDE RD (PX 847),-79.48,43.66006,2,13465319,847,40737,########
6141,ST CLAIR AVE AT VIA ITALIA (PX 1610),-79.4457,43.67737,2,13462381,1610,36927,########
6142,ATLAS AVE AT ST CLAIR AVE,-79.4307,43.68065,2,13461744,,3501,########
6143,ARLINGTON AVE AT ST CLAIR AVE (PX 1024),-79.4289,43.68105,2,13461675,1024,30365,########
6144,CLOVERLAWN AVE AT DUFFERIN ST & GOODWOOD AVE,-79.4444,43.68128,2,13461672,,10310,########
6145,DUFFERIN ST AT STAYNER AVE & WINGOLD AVE,-79.4524,43.70359,2,13457731,,3513,########
6146,RATHBURN RD AT THE EAST MALL (PX 936),-79.5643,43.65494,2,13466317,936,22241,########
6147,CLOVELLY AVE AT OAKWOOD AVE,-79.4418,43.69499,2,13459150,,27177,########
6149,BATHURST ST AT EDINBURGH DR,-79.4351,43.7418,2,13451751,,3582,########
6150,ARCHER RD AT SILVERWOOD AVE & SPADINA RD,-79.4158,43.69609,2,13458873,,3607,########
6151,AVENUE RD AT CASTLEFIELD AVE,-79.4108,43.70946,2,13456697,,33361,########
6152,AVENUE RD AT BRIAR HILL AVE,-79.4115,43.71119,2,13456401,,34649,########
6153,QUEENS QUAY AT YORK ST (PX 2414),-79.3802,43.63996,2,13468181,2414,23929,########
6155,BAY ST AT QUEEN ST W (PX 64),-79.3817,43.65189,2,13466418,64,40393,########
6156,BEECHGROVE DR AT LAWRENCE AVE,-79.1623,43.77379,2,13446423,,35113,2/8/2017
6157,EDWARD ST AT YONGE ST,-79.3812,43.65704,2,13465590,,3669,########
6158,QUEEN ST AT SHERBOURNE ST (PX 257),-79.3695,43.65453,2,13465979,257,38499,3/2/2019
6160,HEDGEWOOD RD AT YORK MILLS RD,-79.3991,43.7449,2,13451157,,3712,########
6161,NATURE PAWY AT SHEPPARD AVE,-79.1478,43.79977,2,13443216,,3749,4/4/1991
6163,FINCH AVE AT FINCHDENE SQ (PX 1597),-79.2315,43.81543,2,13442114,1597,35301,########
6165,ALMA DR AT SCARLETT RD & SCARLETTWOOD CT (PX 2008),-79.5175,43.69262,2,13459782,2008,34921,########
6166,INNISMORE CRES AT RUSCICA DR AND VICTORIA PARK AVE,-79.3068,43.73466,2,13452586,,37821,########
6167,SWEENEY DR AT VICTORIA PARK AVE,-79.3077,43.73682,2,13452245,,2905,########
6168,CHURCH ST AT RICHMOND ST (PX 18),-79.3755,43.65247,2,13466312,18,34767,########
6169,BOND ST AT QUEEN ST,-79.377,43.65292,2,13466243,,2915,########
6170,BLOOR ST W AT SYMINGTON AVE (PX 1062),-79.4478,43.6573,2,13465705,1062,41119,########
6171,BLOOR ST AT WILMAR RD (PX 2212),-79.5445,43.63978,2,13468457,2212,38921,########
6172,BARTLETT AVE AT DUPONT ST,-79.4365,43.66896,2,13463794,,37483,########
6173,DUFFERIN ST AT GLENBELLE CR & MCADAM AVE,-79.4567,43.72273,2,13454681,,36459,########
6174,LILY CUPS AT # 2121 MARKHAM RD,-79.2439,43.80669,2,13442737,,10476,########
6175,HAYMARKET RD AT WILSON AVE,-79.516,43.71931,2,13455311,,3079,########
6176,DALLNER RD AT WILSON AVE,-79.5138,43.71983,2,13455219,,38657,########
6177,GOLFDOWN DR AT ISLINGTON AVE (PX 2082),-79.5581,43.72149,2,13455052,2082,31163,########
6178,ISLINGTON AVE AT THOROLD GT,-79.5736,43.76268,2,13448830,,31493,########
6179,ESTELLE AVE AT FINCH AVE,-79.3963,43.78398,2,13445569,,3121,4/2/1990
6181,BLACKBURN ST AT GERRARD ST & ST MATTHEWS RD (PX 2274),-79.3553,43.66478,2,13464296,2274,29837,4/9/2013
6182,DOLLY VARDEN BLVD AT ELLESMERE RD (PX 1799),-79.235,43.77574,2,13446304,1799,33413,########
6183,CARLAW AVE AT VICTOR AVE,-79.3434,43.66915,2,13463522,,3174,########
6184,DEFOREST RD AT RUNNYMEDE RD,-79.4754,43.64876,2,13467143,,16049,7/4/2005
6185,ORMSKIRK AVE AT SOUTH KINGSWAY,-79.4768,43.63883,2,13468464,,36133,########
6188,COLLEGE ST AT HAVELOCK ST,-79.4297,43.65292,2,13466357,2487,36235,########
6189,CHRISTIE ST AT TYRREL AVE,-79.4243,43.67822,2,13462183,,39085,########
6191,KIPLING AVE AT PENLEA AVE (PX 2119),-79.581,43.74097,2,13452175,2119,32397,########
6192,CHARLES ST AT QUEENS PARK CR,-79.3935,43.66727,2,13463968,,38763,########
6193,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,-79.5171,43.66031,2,13465360,,39953,########
6194,FINCH AVE AT LISZT GT & TRUDY RD (PX 1861),-79.3631,43.79083,2,13444657,1861,39507,########
6195,DON MILLS RD AT FRESHMEADOW DR,-79.359,43.80895,2,13442682,,38783,5/9/2019
6196,AVENUE RD AT CORTLEIGH BLVD,-79.4118,43.71305,2,13456109,,35679,4/6/2017
6197,ARMOUR PUBLIC SCHOOL AT WILSON AVE,-79.4199,43.74024,1,20055791,,2245,2/6/1989
6198,DUPONT ST AT EDWIN AVE (PX 2097),-79.4555,43.66485,2,13464529,2097,40733,3/5/2020
6199,# 2290 DUNDAS ST W AT LOBLAWS DRIVEWAY,-79.4522,43.6551,1,8648660,,9143,########
6200,BESSBOROUGH DR AT MILLWOOD RD,-79.3712,43.7049,2,13457307,,16471,9/1/2005
6201,SPARKS AVE AT VICTORIA PARK AVE,-79.3383,43.80853,2,13442693,,9021,########
6202,LAUDER AVE AT ROGERS RD,-79.4428,43.68625,2,13460772,,2267,########
6203,CHISHOLM AVE AT LUMSDEN AVE,-79.3059,43.6946,2,13458851,,36455,########
6204,GLENDONWYNNE RD AT GLENLAKE AVE,-79.4747,43.65553,2,13466054,,2275,########
6205,JEWEL ST AT LILLIAN ST & STEELES AVE,-79.4119,43.79982,2,13443657,,33003,########
6206,RICHMOND ST AT SIMCOE ST,-79.3871,43.64991,2,13466756,2462,32723,########
6207,GARDEN AVE AT RONCESVALLES AVE,-79.448,43.64371,2,13467828,,11392,########
6208,JANE ST AT SHERIDAN MALL (PX 1472),-79.5091,43.72299,1,4723654,1472,37023,4/4/2018
6209,GLENLAKE AVE AT HIGH PARK AVE,-79.4669,43.65723,2,13465772,,32775,########
6211,ELLESMERE RD AT GLADESIDE RD,-79.2859,43.7647,2,13448023,,2780,########
6212,SCOTT ST AT WELLINGTON ST,-79.376,43.64815,2,13467037,,41315,########
6213,KING ST AT VICTORIA ST,-79.3767,43.64941,2,13466814,,2404,5/3/1989
6216,DON MILLS RD AT KERN RD,-79.3469,43.75009,2,13450238,,37979,########
6217,BRIMLEY RD AT SEMINOLE AVE,-79.2519,43.74515,2,13450756,,38635,4/4/2019
6218,BIRCHMOUNT RD AT MACK AVE,-79.2659,43.7016,2,13457615,,27909,########
6219,GREENWOOD AVE AT TORBRICK RD,-79.3303,43.67638,2,13462283,,38211,########
6222,JANE ST AT TROUTBROOKE DR (PX 2284),-79.5113,43.73182,2,13453443,2284,37065,4/4/2018
6223,VICTORIA PARK AVE AT WAKEHOOD ST,-79.2879,43.69018,2,13459651,,2577,########
6225,# 404 OLD WESTON RD AT WESTON PRODUCE,-79.4637,43.67575,2,30068075,,2606,########
6226,EGLINTON AVE AT PETMAN AVE,-79.3849,43.70946,2,13456636,,2618,8/1/1989
6227,ANCONA ST AT FINCH AVE W,-79.4389,43.7746,2,13446864,,39677,########
6229,ENDELL ST AT FINCH AVE W,-79.4374,43.77493,2,13446806,,39671,########
6230,GRANGE AVE AT SPADINA AVE,-79.3976,43.65188,2,13466457,,2822,########
6232,FERN AVE AT RONCESVALLES AVE,-79.4484,43.64455,2,13467723,,36995,########
6233,KENNEDY RD AT SUMMER DR,-79.2636,43.72196,2,13454396,,40601,########
6234,KENNEDY RD AT PINE HILL CEMETERY,-79.2644,43.72387,1,111686,,2870,########
6235,# 680 WARDEN AVE AT WARDEN AVE,-79.2802,43.71016,1,30069326,,2884,########
6236,BAY ST AT CUMBERLAND ST (PX 2374),-79.3898,43.67056,2,13463382,2374,38331,2/2/2019
6237,ABITIBI AVE AT WILLOWDALE AVE (PX 2164),-79.4138,43.7976,2,13443911,2164,38029,########
6238,OTONABEE AVE AT WILLOWDALE AVE (PX 2199),-79.4131,43.79596,2,13444119,2199,38031,########
6239,DUNBLOOR RD AT DUNDAS ST,-79.5335,43.6436,2,13467982,,28551,########
6240,CHILTERN HILL RD AT EGLINTON AVE,-79.4278,43.70053,2,13458146,,29347,########
6241,BAYVIEW AVE AT ROEHAMPTON AVE,-79.3773,43.71203,2,13456180,,11797,########
6242,BAYVIEW AVE AT GLAZEBROOK AVE,-79.3775,43.71309,2,13456016,,2148,3/2/1988
6243,CONTINENTAL PL AT WARDEN AVE,-79.3013,43.76356,2,13448201,,8203,3/6/2000
6244,FINCH WEST MALL PLAZA AT WESTON RD,-79.5419,43.74954,1,30096169,,2164,########
6245,EDINBOROUGH CT AT SCARLETT RD (PX 1943),-79.504,43.67233,2,13463344,1943,34925,########
6246,BARBADOS BLVD AT EGLINTON AVE E,-79.2416,43.73813,2,13451873,2475,39217,########
6247,CALL NET DR AT STEELES AVE (PX 1829),-79.3442,43.81496,1,436101,1829,22251,########
6249,CLINTWOOD GT AT VICTORIA PARK AVE,-79.3121,43.74884,2,13450356,,1791,4/2/1987
6250,IVORDALE CR AT VICTORIA PARK AVE,-79.3135,43.75301,2,13449710,,1792,4/2/1987
6252,AURA LEA BLVD AT WESTON RD,-79.537,43.72334,2,13454738,,1815,########
6253,BLOOR ST AT SALEM AVE,-79.4317,43.66066,2,13465130,,11995,########
6254,BREBEUF COLLEGE AT STEELES AVE,-79.404,43.80157,1,14228166,,17135,########
6256,DUFFERIN ST AT ROSEMOUNT AVE,-79.4424,43.67634,2,13462555,2476,35953,########
6257,KLONDIKE DR AT STEELES AVE,-79.5522,43.76912,2,13447902,,1890,6/8/1987
6258,BLOOR ST W AT EMERSON AVE,-79.4407,43.65878,2,13465446,,41185,########
6260,FENMAR DR AT ORMONT DR (PX 1512),-79.5561,43.76256,2,13448814,1512,24901,########
6261,MCGLASHAN RD AT YONGE ST,-79.4063,43.74186,2,13451660,,34171,########
6262,AVENUE RD AT PEARS AVE,-79.3969,43.67555,2,13462584,,35885,########
6263,# 1121 YONGE ST AT YONGE ST,-79.3911,43.68082,1,13973614,,1972,########
6264,SHEPPARD AVE AT TWYN RIVERS DR,-79.1672,43.80915,1,20080190,,35873,6/6/2017
6265,COLBECK ST AT JANE ST,-79.486,43.65295,2,13466476,,39893,########
6266,COLLEGE ST AT MANNING AVE,-79.4126,43.65546,2,13465935,,1995,########
6267,LUMSDEN AVE AT WESTLAKE AVE (PX 2348),-79.3082,43.69442,2,13458898,2348,38425,########
6268,REIDMOUNT AVE AT SHEPPARD AVE,-79.2854,43.78393,2,13445386,,39537,########
6269,MOUNT PLEASANT RD AT RANLEIGH AVE,-79.3977,43.72864,2,13453753,,37009,########
6270,MOUNT PLEASANT RD AT SNOWDON AVE,-79.399,43.7321,2,13453170,,24115,########
6272,BANK ST AT DUFFERIN ST,-79.4307,43.64771,2,13467230,,27147,4/6/2011
6273,DOVERCOURT RD AT SHANLY ST (PX 2367),-79.4305,43.66431,2,13464556,2367,37583,8/2/2018
6274,BAYLAWN DR AT BOARHILL DR & MIDLAND AVE (PX 1896),-79.2847,43.80004,2,13443404,1896,35365,########
6275,KENNEDY RD AT SHROPSHIRE DR,-79.2779,43.75738,2,13449009,,1217,########
6276,ARGYLE ST AT DOVERCOURT RD,-79.4235,43.64619,2,13467460,,35097,########
6277,KEELE ST AT PAXTONIA BLVD,-79.4826,43.72906,2,13453864,,23749,########
6278,BROADVIEW AVE AT WOLFREY AVE,-79.3571,43.67426,2,13462704,,36053,########
6279,MILVERTON BLVD AT WOODBINE AVE,-79.3142,43.68889,2,13459937,,37769,########
6280,MOUNT PLEASANT RD AT WHITEHALL RD,-79.3835,43.68402,2,13461015,,30987,########
6281,CORNWALLIS DR AT KENNEDY RD,-79.2758,43.75192,2,13449786,,36301,########
6282,BATHURST ST AT SHALLMAR BLVD,-79.4262,43.70427,2,13457559,,1392,########
6283,GRENADIER RD AT RONCESVALLES AVE,-79.45,43.64883,2,13467084,,31561,########
6284,DANFORTH RD AT LINDEN AVE,-79.2571,43.72086,2,13454523,,1509,########
6285,EGLINTON AVE E AT TORRANCE RD (PX 1825),-79.2353,43.73953,2,13451634,1825,38011,########
6289,ORIOLE CR AT ORIOLE PKWY,-79.4027,43.6964,2,13458773,,1618,########
6290,BALDWIN ST AT SPADINA AVE,-79.3989,43.65514,2,13465947,,29715,########
6291,BRADLEY AVE AT JANE ST,-79.4902,43.66333,2,13464832,,1634,########
6292,KENILWORTH AVE AT QUEEN ST,-79.3019,43.66962,2,13463328,,1635,########
6293,SCARSDALE RD AT YORK MILLS RD (PX 1866),-79.3575,43.75349,2,13449731,1866,33305,3/9/2016
6294,GERTRUDE PL AT PAPE AVE,-79.3454,43.68044,2,13461572,,33087,3/3/2016
6295,FINCH AVE AT PAGE AVE,-79.3844,43.78676,2,13445232,,10210,########
6296,BATHURST ST AT DANBY AVE,-79.4369,43.74912,2,13450564,,39529,########
6297,MCCOWAN RD AT PROGRESS AVE,-79.2529,43.77631,2,13446271,,712,########
6298,BOROUGH DR AT TRANSIT RD,-79.2576,43.77467,1,107738,,751,########
6299,KINGSTON RD AT QUEENSBURY AVE (PX 2104),-79.2744,43.6854,2,13460471,2104,33807,########
6300,BLOOR ST AT JOPLING AVE,-79.5396,43.64089,2,13468319,,12921,########
6301,DAVENPORT RD AT LIGHTBOURN AVE,-79.4438,43.67238,2,13463208,,27823,########
6302,GREENBRIAR RD AT SHEPPARD AVE (PX 2109),-79.3803,43.76841,2,13447653,2109,30739,########
6303,AGINCOURT MALL AT KENNEDY RD,-79.2898,43.78659,1,30000683,,864,########
6304,CLYDE AVE AT WILSON AVE,-79.4269,43.73871,2,13452219,,40963,########
6305,COXWELL AVE AT WOLVERLEIGH BLVD,-79.3243,43.68498,2,13460687,,869,########
6306,JANE ST AT PAGE AVE,-79.4905,43.66412,2,13464695,,873,########
6307,QUEEN ST AT ST PATRICK ST (PX 2087),-79.3886,43.65042,2,13466676,2087,38169,########
6308,GARDEN AVE AT PARKSIDE DR,-79.4548,43.64129,2,13468150,,16943,########
6309,ATHOL AVE AT ISLINGTON AVE & NORDIN AVE (PX 2470),-79.5161,43.62678,2,13469497,2470,36087,9/6/2017
6310,MARION ST AT RONCESVALLES AVE,-79.447,43.64108,2,13468159,,16777,########
6311,CRAWFORD ST AT HARBORD ST,-79.4207,43.65928,2,13465315,,939,########
6312,ALBION RD AT ALCIDE ST,-79.6338,43.74901,1,906661,,944,9/3/1985
6313,KENMARK BLVD AT KENNEDY RD,-79.267,43.72999,2,13453193,,18815,########
6314,KINGSTON RD AT LAWLOR AV & SILVER BIRCH AV,-79.2884,43.6804,2,13461433,,18139,########
6315,UPJOHN RD AT YORK MILLS RD,-79.3509,43.75496,2,13449499,,35517,3/9/2017
6316,EARL ST AT SHERBOURNE ST,-79.3754,43.66875,2,13463693,,25361,########
6317,BATHURST ST AT KENTON DR,-79.4441,43.77807,2,13446410,,31957,4/1/2015
6319,GERRARD ST AT LESLIE ST,-79.3331,43.66981,2,13463372,,39613,########
6321,BANNOCKBURN AVE AT BATHURST ST,-79.4325,43.73127,2,13453355,,1038,########
6322,BRYDON DR AT REXDALE BLVD,-79.5714,43.71155,2,13456702,,37453,########
6323,SYLLA AVE AT WARDEN AVE,-79.3014,43.76387,2,13448148,,35631,########
6324,ALGIE AVE AT THE QUEENSWAY,-79.537,43.61869,2,13469915,,12387,########
6366,DEE AVE AT KNOB HILL DR & WESTON RD,-79.5352,43.7112,2,13456680,,7371,########
6367,PRINCESS MARGARET BLVD AT THE KINGSWAY,-79.5435,43.672,2,13463500,,7379,########
6368,EASTERN AVE AT KINGSTON RD & QUEEN ST (PX 1388),-79.3126,43.66724,2,13463787,1388,38179,########
6370,COLUMBINE AVE AT KINGSTON RD,-79.3104,43.6715,2,13463058,,32781,########
6371,KINGSTON RD AT MEADOWVALE RD,-79.1621,43.78876,2,13444537,,39123,6/5/2019
6372,KINGSTON RD AT RAINSFORD RD,-79.3091,43.67287,2,13462824,,7395,########
6373,KINGSTON RD AT SILVER BIRCH AVE,-79.2882,43.68042,2,13461427,,7398,########
6374,RENFORTH DR AT TABARD GT,-79.5818,43.6566,2,13466103,,7399,6/9/1999
6375,DANFORTH AVE AT EASTWOOD AVE,-79.2693,43.69528,2,13458621,,34161,########
6376,DANFORTH RD AT NORTH WOODROW BLVD (PX 2225),-79.2646,43.71025,2,13456203,2225,33867,6/1/2016
6377,DANFORTH RD AT LAUREL AVE,-79.2564,43.72177,2,13454410,,7418,6/9/1999
6378,DANFORTH RD AT NESTON AVE & TYNE CRT (PX 2099),-79.2487,43.73335,2,13452647,2099,33879,########
6379,# 1420 VICTORIA PARK AVE AT VICTORIA PARK AVE,-79.3016,43.72209,1,10158856,,7426,########
6380,VICTORIA PARK AT 60M N OF PARMA CRT (PX 519),-79.2993,43.71667,2,13455247,519,28239,########
6381,VICTORIA PARK AT 40M S OF ROWENA (OLD MIDBLOCK TCS LOCATION),-79.3126,43.75036,2,30099515,,7431,########
6382,PACHINO BLVD AT VICTORIA PARK AVE,-79.3171,43.76202,2,13448452,,36151,########
6384,BARKER AVE AT GLEBEMOUNT AVE,-79.3214,43.69316,2,13459175,,32385,########
6385,ATHLONE RD AT O CONNOR DR,-79.3371,43.69611,2,13458653,,38359,########
6386,CHARLTON SETTLEMENT AVE AT DORA SPENCER RD,-79.5057,43.69118,2,13459996,,7442,########
6387,DUNKIRK RD AT GLEBEMOUNT AVE,-79.321,43.69229,2,13459351,,9739,########
6388,ATHLONE RD AT COSBURN AVE,-79.3357,43.6925,2,13459353,,7444,########
6389,PHARMACY AVE AT PRINCEWAY DR,-79.3086,43.75315,2,13449678,,7445,2/8/1999
6390,WARDEN AVE AT 200M S OF BAMBURGH CIRCLE N (PX 1649),-79.3245,43.81437,1,14663726,1649,32459,5/5/2015
6391,BOWATER DR AT WARDEN AVE,-79.309,43.78095,2,13445784,,25355,########
6392,FREEMAN ST AT WARDEN AVE,-79.2723,43.6911,2,13459430,,7456,########
6393,ADELAIDE ST AT FREDERICK ST (PX 2346),-79.3699,43.65189,2,13466389,2346,38711,########
6394,EVANS AVE AT TREEVIEW DR (PX 2250),-79.5364,43.61353,2,13470100,2250,36833,########
6395,CALEDONIA RD AT PLAYFAIR AVE,-79.4658,43.70824,2,13456989,,37213,########
6396,MILTON ST AT THE QUEENSWAY (PX 2467),-79.4971,43.62754,2,13469443,2467,31835,########
6397,BIRCHMOUNT RD AT CANADIAN RD,-79.2905,43.76137,2,13448481,,23153,########
6398,DUNDAS ST AT EUCLID AVE,-79.4097,43.65155,2,13466540,,7504,########
6399,# 3671 DUNDAS ST AT LOBLAWS ENTRANCE 200M E OF SCARLETT (PX 1809),-79.4969,43.6657,1,9360,1809,33799,########
6400,CHESTNUT HILLS CR AT DUNDAS ST (PX 2124),-79.5249,43.653,2,13466556,2124,33789,########
6401,COLUMBINE AVE AT RAINSFORD RD,-79.3081,43.67152,2,13463050,,17785,########
6402,EARL PL AT GLOUCESTER ST & JARVIS ST (PX 2187),-79.379,43.66793,2,13463834,2187,34715,########
6404,AILEEN AVE AT KEELE ST,-79.4721,43.68324,2,13461393,,7581,########
6405,ALDWYCH AVE AT WOODYCREST AVE,-79.3435,43.68421,2,13460888,,17513,########
6406,ALDWYCH AVE AT DEWHURST BLVD,-79.3411,43.68467,2,13460797,,7592,########
6407,SAMMON AVE AT WOODYCREST AVE,-79.3438,43.68503,2,13460745,,40585,9/8/2020
6408,DEWHURST BLVD N AT SAMMON AVE,-79.3414,43.6855,2,13460637,,40573,########
6409,KINGS PARK BLVD AT WOODYCREST AVE,-79.3441,43.68576,2,13460597,,7597,########
6410,DEWHURST BLVD AT KINGS PARK BLVD,-79.3417,43.68622,2,13460500,,37765,########
6411,MORTIMER AVE AT WOODYCREST AVE,-79.3444,43.68661,2,13460437,,36341,########
6412,DEWHURST BLVD AT MORTIMER AVE,-79.342,43.68708,2,13460336,,35703,########
6413,ASQUITH AVE AT CUMBERLAND ST & YONGE ST,-79.3872,43.6713,2,13463257,,37867,########
6414,WESTWOOD AVE AT WOODYCREST AVE,-79.3447,43.68738,2,13460294,,7606,########
6415,FLOYD AVE AT WOODYCREST AVE,-79.345,43.68813,2,13460161,,7607,########
6416,DEWHURST BLVD AT FLOYD AVE,-79.3426,43.68867,2,13460045,,7608,########
6417,DAVENPORT RD AT SYMINGTON AVE (PX 1304),-79.4533,43.67072,2,13463516,1304,32017,########
6418,BIRCHMOUNT RD AT CROUSE RD,-79.2821,43.74071,2,13451550,,7610,########
6419,BURNHAMTHORPE RD AT LORRAINE GDNS,-79.5451,43.6497,2,13467137,,29523,########
6420,ELFREDA BLVD AT ST CLAIR AVE,-79.273,43.71379,2,13455635,,7636,########
6421,DUFFERIN ST AT GOODWOOD AVE,-79.4443,43.68109,2,13461703,,7647,########
6422,BELLECHASSE ST AT MCCOWAN RD,-79.2472,43.76103,2,13448439,,7652,########
6423,OVERLEA BLVD AT EAST YORK TOWN CENTRE WEST DRIVEWAY,-79.347,43.70672,1,649,1834,39119,########
6424,RIMROCK RD AT W R ALLEN RD (PX 1997),-79.465,43.75776,2,13449330,1997,34901,########
6425,EAST DR AT WOODGATE DR,-79.5038,43.67733,2,13462524,,7673,########
6426,EGLINTON SOUTH SERVICE RD AT TRANSWAY CR,-79.2646,43.73277,2,13452777,,9333,########
6427,BATHURST ST AT NIAGARA ST (PX 2363),-79.4019,43.64191,2,13467969,2363,33117,########
6429,MARKHAM RD AT ROCHMAN BLVD,-79.2271,43.7644,2,13447928,,7727,########
6430,MARKHAM RD AT PANDORA CIR,-79.229,43.76936,2,13447170,,28041,########
6431,BALA AVE AT BARTONVILLE AVE,-79.4976,43.68908,2,13460366,,7749,########
6432,CROW TRL AT TAPSCOTT RD (PX 1902),-79.2326,43.80765,2,13442631,1902,28647,########
6433,NEWGALE GT AT TAPSCOTT RD (PX 1790),-79.2399,43.81842,2,13442002,1790,35933,########
6434,QUEENS QUAY AT REES ST & ROBERTSON CRES (PX 2412),-79.3866,43.63885,2,13468316,2412,39181,########
6435,CENTRE RD AT CLOUSTON AVE,-79.5095,43.69399,2,13459505,,7753,########
6436,AVENUE RD AT KELWAY BLVD,-79.4102,43.70771,2,13456953,,35687,4/6/2017
6437,BAY ST AT HARBOUR ST (PX 213),-79.3775,43.64208,2,13467909,213,24143,6/9/2009
6438,DINNICK CR AT LAWRENCE AVE,-79.3961,43.7264,2,13454068,,7779,4/7/1999
6439,LAWRENCE AVE E AT WANLESS CRES (WEST INT),-79.392,43.72726,2,13453954,,37971,1/8/2019
6440,LAWRENCE AVE AT TREMONT CR,-79.35,43.73579,2,13452491,,36179,########
6441,THE WESTWAY AT TREHORNE DR (PX 2031),-79.5362,43.69116,2,13460071,2031,27217,########
6442,YONGE ST AT YORKVILLE AVE (PX 2377),-79.3875,43.67192,2,13463167,2377,35569,########
6443,KEMPFORD BLVD AT YONGE ST (PX 1101),-79.4148,43.77695,2,13446504,1101,35733,4/8/2017
6444,GEORGE ST AT KING ST,-79.5195,43.70252,2,13458039,,7806,3/9/1999
6445,BURTON RD AT KILBARRY RD & SPADINA RD (PX 1881),-79.4144,43.69283,2,13459482,1881,23551,########
6446,MORNINGSIDE AVE AT RUNNYMEDE RD,-79.4741,43.64586,2,13467604,,26403,########
6447,DERRYDOWN RD AT SENTINEL RD,-79.4997,43.75975,2,13449106,,7823,########
6448,GLENDONWYNNE RD AT KENNEDY PARK RD,-79.4748,43.65343,2,13466375,,7824,########
6449,PROGRESS AVE AT WILLIAM KITCHEN RD (PX 1702),-79.2788,43.77018,2,14020768,1702,35905,6/5/2017
6450,ATTWELL DR AT CARLSON CT,-79.5873,43.68952,2,13460502,,7827,########
6451,PAXMAN RD AT THE WEST MALL,-79.5596,43.62407,2,13469679,,37929,########
6452,WILSON AVE 200 M E OF DALLNER AVE SHERIDAN MALL (PX 1342),-79.5116,43.72031,1,444991,1342,33615,4/7/2016
6453,GARRATT BLVD AT NORTHGATE DR & WILSON AVE (PX 1236),-79.4681,43.73034,2,13453602,1236,33323,3/8/2016
6454,ALLINGHAM GDNS AT WILSON AVE (PX 1477),-79.4427,43.73558,2,13452740,1477,33741,########
6456,AIRDRIE RD AT ROLPH RD,-79.368,43.70107,2,13457958,,20197,########
6457,AIRDRIE RD AT HANNA RD,-79.3666,43.70208,2,13457784,,20231,6/5/2007
6458,MARTIN GROVE RD AT RICHGROVE DR (PX 1873),-79.5642,43.67684,2,13462745,1873,33657,########
6459,BOOTH AVE AT EASTERN AVE,-79.3425,43.65762,2,13465409,,40591,########
6460,BOOTH AVE AT QUEEN ST,-79.3436,43.66029,2,13464988,,7866,2/4/1999
6461,LAIRD DR AT PARKHURST BLVD,-79.3637,43.7109,2,13456331,,31787,2/9/2015
6462,DIVADALE DR AT LAIRD DR,-79.3655,43.71533,2,13455612,,9605,########
6463,PAPE AVE AT WOODVILLE AVE,-79.3499,43.69234,2,13459411,,19633,########
6464,BRENTCLIFFE RD AT VANDERHOOF AVE (PX 1849),-79.3591,43.71288,2,13456008,1849,26271,9/8/2010
